id,target
2998,30
2999,1
3000,7
3001,1
3002,5
3003,8
3004,20
3005,18
3006,7
3007,16
3008,15
3009,0
3010,13
3011,0
3012,28
3013,23
3014,0
3015,12
3016,12
3017,29
3018,27
3019,6
3020,11
3021,19
3022,3
3023,8
3024,0
3025,9
3026,31
3027,24
3028,3
3029,14
3030,7
3031,4
3032,8
3033,11
3034,7
3035,22
3036,10
3037,6
3038,11
3039,27
3040,25
3041,11
3042,3
3043,14
3044,19
3045,14
3046,29
3047,2
3048,26
3049,5
3050,21
3051,3
3052,27
3053,15
3054,26
3055,18
3056,0
3057,10
3058,9
3059,29
3060,0
3061,18
3062,29
3063,27
3064,24
3065,12
3066,1
3067,9
3068,12
3069,21
3070,26
3071,11
3072,31
3073,15
3074,25
3075,16
3076,19
3077,31
3078,17
3079,17
3080,24
3081,24
3082,7
3083,19
3084,20
3085,24
3086,1
3087,24
3088,6
3089,19
3090,11
3091,1
3092,18
3093,9
3094,14
3095,11
3096,15
3097,0
3098,26
3099,13
3100,13
3101,4
3102,1
3103,29
3104,24
3105,1
3106,15
3107,31
3108,3
3109,6
3110,16
3111,14
3112,13
3113,13
3114,18
3115,15
3116,25
3117,6
3118,18
3119,29
3120,10
3121,19
3122,24
3123,2
3124,7
3125,18
3126,7
3127,8
3128,28
3129,0
3130,0
3131,12
3132,28
3133,31
3134,12
3135,0
3136,2
3137,3
3138,31
3139,13
3140,3
3141,31
3142,27
3143,28
3144,7
3145,11
3146,26
3147,2
3148,12
3149,12
3150,7
3151,22
3152,23
3153,21
3154,4
3155,29
3156,28
3157,28
3158,4
3159,3
3160,24
3161,9
3162,11
3163,12
3164,20
3165,25
3166,6
3167,8
3168,15
3169,28
3170,26
3171,4
3172,31
3173,12
3174,31
3175,8
3176,24
3177,7
3178,21
3179,2
3180,27
3181,30
3182,13
3183,25
3184,2
3185,20
3186,12
3187,11
3188,3
3189,31
3190,29
3191,9
3192,8
3193,24
3194,1
3195,9
3196,31
3197,1
3198,1
3199,1
3200,6
3201,28
3202,19
3203,12
3204,22
3205,2
3206,18
3207,24
3208,9
3209,29
3210,3
3211,12
3212,20
3213,24
3214,30
3215,14
3216,24
3217,22
3218,7
3219,3
3220,18
3221,7
3222,25
3223,4
3224,7
3225,27
3226,10
3227,15
3228,7
3229,13
3230,27
3231,7
3232,11
3233,26
3234,22
3235,8
3236,28
3237,23
3238,1
3239,1
3240,26
3241,15
3242,7
3243,8
3244,8
3245,6
3246,12
3247,31
3248,14
3249,24
3250,3
3251,19
3252,18
3253,29
3254,20
3255,7
3256,0
3257,12
3258,30
3259,20
3260,3
3261,26
3262,24
3263,17
3264,5
3265,21
3266,29
3267,21
3268,20
3269,28
3270,9
3271,20
3272,2
3273,11
3274,10
3275,18
3276,8
3277,27
3278,3
3279,14
3280,12
3281,27
3282,29
3283,10
3284,27
3285,27
3286,6
3287,19
3288,14
3289,29
3290,21
3291,22
3292,8
3293,19
3294,22
3295,20
3296,0
3297,29
3298,22
3299,13
3300,14
3301,29
3302,29
3303,8
3304,3
3305,2
3306,1
3307,7
3308,12
3309,13
3310,7
3311,24
3312,9
3313,6
3314,11
3315,28
3316,24
3317,15
3318,11
3319,25
3320,9
3321,31
3322,11
3323,18
3324,13
3325,23
3326,3
3327,27
3328,11
3329,6
3330,9
3331,0
3332,5
3333,22
3334,13
3335,11
3336,15
3337,8
3338,0
3339,11
3340,8
3341,3
3342,19
3343,24
3344,4
3345,29
3346,11
3347,7
3348,31
3349,23
3350,23
3351,29
3352,26
3353,24
3354,18
3355,0
3356,31
3357,8
3358,9
3359,11
3360,25
3361,14
3362,17
3363,3
3364,3
3365,12
3366,5
3367,24
3368,7
3369,20
3370,8
3371,15
3372,25
3373,14
3374,8
3375,8
3376,26
3377,3
3378,4
3379,3
3380,13
3381,19
3382,2
3383,9
3384,13
3385,2
3386,15
3387,0
3388,1
3389,20
3390,25
3391,13
3392,22
3393,20
3394,3
3395,8
3396,12
3397,24
3398,3
3399,6
3400,15
3401,30
3402,15
3403,29
3404,0
3405,15
3406,12
3407,28
3408,2
3409,21
3410,2
3411,14
3412,24
3413,5
3414,8
3415,20
3416,14
3417,9
3418,28
3419,28
3420,8
3421,1
3422,29
3423,29
3424,11
3425,2
3426,8
3427,26
3428,12
3429,15
3430,19
3431,29
3432,21
3433,4
3434,17
3435,31
3436,8
3437,3
3438,30
3439,5
3440,16
3441,30
3442,7
3443,12
3444,6
3445,27
3446,17
3447,1
3448,5
3449,31
3450,6
3451,11
3452,22
3453,28
3454,29
3455,18
3456,21
3457,0
3458,5
3459,5
3460,1
3461,25
3462,4
3463,13
3464,13
3465,31
3466,2
3467,29
3468,11
3469,4
3470,22
3471,6
3472,11
3473,8
3474,12
3475,28
3476,0
3477,5
3478,0
3479,5
3480,13
3481,20
3482,12
3483,5
3484,20
3485,23
3486,21
3487,0
3488,20
3489,16
3490,22
3491,25
3492,2
3493,28
3494,15
3495,5
3496,24
3497,28
3498,24
3499,3
3500,28
3501,24
3502,7
3503,8
3504,31
3505,3
3506,28
3507,17
3508,14
3509,9
3510,3
3511,18
3512,12
3513,20
3514,22
3515,28
3516,25
3517,29
3518,12
3519,28
3520,15
3521,18
3522,31
3523,12
3524,13
3525,1
3526,1
3527,17
3528,11
3529,31
3530,26
3531,22
3532,29
3533,29
3534,29
3535,20
3536,21
3537,29
3538,14
3539,0
3540,14
3541,4
3542,26
3543,26
3544,28
3545,10
3546,20
3547,3
3548,2
3549,2
3550,30
3551,18
3552,31
3553,8
3554,22
3555,16
3556,3
3557,20
3558,25
3559,30
3560,24
3561,7
3562,23
3563,26
3564,8
3565,8
3566,14
3567,18
3568,13
3569,19
3570,21
3571,29
3572,22
3573,25
3574,15
3575,20
3576,29
3577,28
3578,1
3579,28
3580,28
3581,3
3582,23
3583,18
3584,1
3585,27
3586,4
3587,3
3588,25
3589,28
3590,17
3591,16
3592,2
3593,28
3594,27
3595,28
3596,2
3597,0
3598,11
3599,29
3600,3
3601,3
3602,24
3603,5
3604,15
3605,7
3606,28
3607,18
3608,0
3609,4
3610,15
3611,12
3612,1
3613,27
3614,20
3615,1
3616,28
3617,0
3618,8
3619,17
3620,26
3621,9
3622,27
3623,2
3624,28
3625,9
3626,12
3627,2
3628,14
3629,22
3630,5
3631,12
3632,9
3633,11
3634,5
3635,22
3636,13
3637,19
3638,21
3639,30
3640,6
3641,26
3642,29
3643,15
3644,11
3645,1
3646,14
3647,26
3648,19
3649,1
3650,25
3651,12
3652,5
3653,23
3654,0
3655,0
3656,7
3657,9
3658,21
3659,11
3660,12
3661,2
3662,28
3663,18
3664,7
3665,5
3666,4
3667,30
3668,5
3669,9
3670,2
3671,25
3672,1
3673,5
3674,27
3675,15
3676,0
3677,29
3678,28
3679,15
3680,3
3681,15
3682,29
3683,8
3684,15
3685,22
3686,3
3687,20
3688,10
3689,25
3690,7
3691,3
3692,28
3693,21
3694,2
3695,14
3696,7
3697,31
3698,2
3699,8
3700,9
3701,8
3702,15
3703,1
3704,18
3705,27
3706,29
3707,1
3708,12
3709,28
3710,8
3711,10
3712,8
3713,13
3714,24
3715,28
3716,0
3717,31
3718,8
3719,12
3720,11
3721,18
3722,28
3723,0
3724,31
3725,31
3726,1
3727,13
3728,19
3729,18
3730,14
3731,12
3732,29
3733,27
3734,28
3735,20
3736,20
3737,28
3738,24
3739,21
3740,17
3741,12
3742,22
3743,18
3744,10
3745,1
3746,18
3747,13
3748,19
3749,11
3750,29
3751,18
3752,7
3753,29
3754,15
3755,13
3756,14
3757,5
3758,12
3759,16
3760,27
3761,25
3762,24
3763,2
3764,3
3765,11
3766,4
3767,28
3768,18
3769,18
3770,1
3771,3
3772,1
3773,28
3774,0
3775,18
3776,23
3777,30
3778,15
3779,27
3780,0
3781,12
3782,24
3783,4
3784,1
3785,27
3786,30
3787,5
3788,30
3789,25
3790,4
3791,29
3792,24
3793,12
3794,0
3795,26
3796,7
3797,1
3798,13
3799,0
3800,1
3801,18
3802,15
3803,13
3804,20
3805,4
3806,30
3807,12
3808,15
3809,3
3810,14
3811,12
3812,27
3813,3
3814,6
3815,14
3816,29
3817,21
3818,2
3819,7
3820,28
3821,3
3822,29
3823,21
3824,27
3825,12
3826,28
3827,9
3828,10
3829,9
3830,18
3831,27
3832,5
3833,28
3834,2
3835,20
3836,18
3837,30
3838,18
3839,31
